memberID,id,type,typeId,title,organisation,startMonth,startYear,endMonth,endYear
4586,4990,Non political,1,Permanent Secretary,H M Treasury,,2005.0,,2016.0
4586,4991,Non political,1,Various Posts,H M Treasury,,1985.0,,2005.0
4586,4992,Non political,1,Economist,"Peat, Marwick & Mitchell",,1983.0,,1985.0
4586,4993,Non political,1,Economist,CBI,,1982.0,,1983.0
4587,6083,Public life,2,Non-Executive Director,Getlink (Transport Services Provider),,2022.0,,
4587,5282,Public life,2,Honorary President,Normandy Memorial Trust,,2021.0,,
4587,6082,Public life,2,Chairman,"Foreign, Commonwealth and Development Association",,2021.0,,
4587,4384,Public life,2,Secretary for Foreign Correspondence,Royal Academy ,,2020.0,,
4587,5783,Public life,2,Chairman and Trustee,Franco-British Council,,2020.0,,
4587,4381,Public life,2,Non-Executive Director,Engie Paris (Energy Service Provider),,2016.0,,
4587,4383,Public life,2,Visiting Professor,King's College London,,2016.0,,
4587,4376,Non political,1,HM Ambassador to France,FCO,,2012.0,,2016.0
4587,4377,Non political,1,UK National Security Advisor,Cabinet Office,,2010.0,,2012.0
4587,4378,Non political,1,Permanent Under Secretary and Head of Diplomatic Service,FCO,,2006.0,,2010.0
4587,4379,Non political,1,UK Permanent Representative to NATO,FCO,,2003.0,,2006.0
4587,4380,Non political,1,Various Appointments in the Diplomatic Service,FCO,,1974.0,,2003.0
4590,4826,Political,3,British Ambassador to France,FCO,,2016.0,,
4590,4479,Political,3,Chief of Staff to the Prime Minister,Government,,2010.0,,2016.0
4590,4480,Political,3,Chief of Staff,Leader of Her Majesty's Opposition,,2005.0,,2010.0
4590,4481,Political,3,Chief of Staff,"Lord Ashdown, High Representative, Sarajevo",,2002.0,,2005.0
4590,4482,Political,3,Member,Cabinet of the European Commissioner for External Relations,,1999.0,,2002.0
4590,4483,Political,3,Member,"Office of the High Representative, Sarajevo",,1997.0,,1999.0
4590,4484,Political,3,Personal Advisor,Governor of Hong Kong,,1992.0,,1997.0
4590,4486,Political,3,Private Secretary,Baroness Thatcher,11.0,1990.0,10.0,1991.0
4590,4485,Political,3,Member,Conservative Research Dept,,1988.0,,1992.0
4596,4609,Public life,2,Deputy Lieutenant,,,2017.0,,
4596,6098,Public life,2,Trustee,Rochester Cathedral,,2014.0,,
4596,4608,Public life,2,High Sheriff of Kent,,,2013.0,,2014.0
4596,6097,Public life,2,Director,Belmont Charity,,2008.0,,
4686,5396,Public life,2,Hon. President,English Speaking Union (Scotland),,2017.0,,
4686,5398,Public life,2,Board member,"Schwarzenegger Institute, University of Southern California",,2016.0,,
4686,5399,Public life,2,Board member,EUFORES (EU),,2015.0,,2017.0
4686,5377,Political,3,MEP,European Parliament,,2014.0,,2017.0
4686,5380,Political,3,Committee member,Environment and Public Health Committee - EU Parliament,,2014.0,,2017.0
4686,5381,Political,3,Committee member,"Industry, Research and Energy Committee - EU Parliament",,2014.0,,2017.0
4686,5382,Political,3,Committee member,Fisheries Committee - EU Parliament,,2014.0,,2017.0
4686,5386,Political,3,Chief Whip,"UK Conservative Delegation, European Parliament",,2014.0,,2017.0
4686,5397,Public life,2,Chair,English Speaking Union (Scotland),,2014.0,,2017.0
4686,5387,Non political,1,Clerk,European and External Relations Committee - Scottish Parliament,,2011.0,,2013.0
4686,5389,Non political,1,Special Adviser on EU,Scottish Parliament,,2011.0,,2013.0
4686,5390,Non political,1,Head of EU Office,Scottish Parliament in Brussels,,2005.0,,2011.0
4686,5391,Non political,1,Head of Policy and Communication,Scottish Refugee Council,,2004.0,,2005.0
4686,5392,Non political,1,Acting Head of Fundraising,Scottish Refugee Council,,2004.0,,2005.0
4686,5393,Non political,1,Deputy Chief Executive,Scottish Fishermen's Federation,,1999.0,,2003.0
4686,5394,Non political,1,Policy Analyst,BP plc,,1998.0,,1999.0
4686,5395,Non political,1,Teaching Fellow,University of Bristol,,1998.0,,1999.0
4686,5379,Political,3,Vice-chair,South Asia Delegation,,,,
4686,5383,Political,3,Member,Delegation for relations with Switzerland and Norway,,,,
4686,5384,Political,3,Member,EU-Iceland Joint Parliamentary Committee,,,,
4686,5385,Political,3,Member,European Economic Area Joint Parliamentary Committee,,,,
4687,4805,Non political,1,"Managing Director, Corporate Development",Sungard Data Systems Inc,,2003.0,,2016.0
4687,4804,Non political,1,Chief Financial Officer,Reech Capital Plc,,2000.0,,2003.0
4687,4803,Non political,1,Investment Manager,Indochina Asset Management,,1997.0,,2000.0
4687,4802,Non political,1,Chartered Accountant,Price Waterhouse,,1987.0,,1997.0
4690,5450,Non political,1,Non-executive Director,Oracle Corporation,8.0,2019.0,,
4693,4973,Public life,2,Trustee,Arise Foundation,,2018.0,,
4693,4972,Public life,2,Trustee,Lowland Rescue,,2017.0,,
4693,4969,Non political,1,Commissioner,Metropolitan Police,,2011.0,,2017.0
4693,4970,Non political,1,HM Inspector of Constabulary,,,2009.0,,2011.0
4693,4971,Non political,1,Chief Constable Merseyside Police,Merseyside Police,,2004.0,,2009.0
4694,5148,Public life,2,Constable,Tower of London,,2016.0,,2022.0
4694,5147,Non political,1,Chief of Defence Staff,Ministry of Defence,,2013.0,,2016.0
4695,5438,Public life,2,Patron,Streetlight UK,,2015.0,,
4695,5440,Public life,2,Trustee,John Booth Foundation ,,2015.0,,
4695,5437,Public life,2,Patron,Sussex Snowdrop Trust,,2014.0,,
4695,5439,Public life,2,Patron,Family Support Work,,2012.0,,
4695,5436,Non political,1,Bishop of Whitby,Diocese of York,,2010.0,,2012.0
4695,5435,Non political,1,Treasurer ,St Paul's Cathedral ,,2003.0,,2010.0
4695,5434,Non political,1,Priest Administrator,"Shrine of Our Lady at Walsingham, Norfolk",,1993.0,,2002.0
4699,5055,Non political,1,Senior Advisor,Pagefield Communications,,2017.0,,2018.0
4699,5059,Public life,2,Founder and President,Action Against Abduction (AAA),,2017.0,,
4699,5058,Public life,2,Trustee,London Institute for Mathmatical Sciences (LIMS),,2013.0,,2014.0
4699,5047,Political,3,Chair,Party Patron,,2010.0,,2015.0
4699,5057,Public life,2,Non Executive Director,London International Financial Futures and Options Exchange (LIFFE),,2003.0,,2008.0
4699,5054,Non political,1,Founder & CEO,PACT / Action Against Abduction,,1999.0,,2017.0
4699,5056,Public life,2,Trustee and co-founder,"National Centre for Missing & Exploited Children (NCMEC), USA",,1998.0,,2002.0
4699,5053,Non political,1,Senior Account Executive,San Paolo Bank,,1994.0,,1996.0
4699,5052,Non political,1,Account Executive,Deutsche Bank,,1993.0,,1994.0
4699,5051,Non political,1,Inter-deal Broker,Tradition Bond Brokers,,1992.0,,1993.0
4699,5050,Non political,1,Account Executive,E F Hutton,,1980.0,,1985.0
4699,5049,Non political,1,Account Executive,Dean Witter Reynolds,,1979.0,,1980.0
4699,5048,Non political,1,Account Executive,"Merrill Lynch, Pierce, Fenner & Smith",,1976.0,,1979.0
4701,6027,Public life,2,President,Keir Hardie Society,,2020.0,,
4701,6026,Public life,2,Convener,Red Paper Collective,,2011.0,,
4701,6023,Non political,1,Director,Employee Counselling Service,,1989.0,,2010.0
4701,6024,Non political,1,Staff Member,Fabian Society,,1981.0,,1986.0
4701,6025,Non political,1,Staff Member,Independent Labour Publications,,1971.0,,1981.0
4702,5222,Public life,2,Trustee and Board Member,National Citizen Service (NCS),,2018.0,,2022.0
4702,5203,Public life,2,Trustee,Polka Theatre,,2014.0,,2020.0
4702,5202,Political,3,General Secretary,The Labour Party,,2011.0,,2018.0
4703,5216,Public life,2,Trustee,The Royal Foundation,,2018.0,,2019.0
4703,5217,Public life,2,Member,National Oversight Panel - Domestic Abuse,,2014.0,,2017.0
4703,5218,Public life,2,Member,HMIC Expert Panels - Domestic Abuse & Child Abuse,,2014.0,,2017.0
4703,5214,Public life,2,Trustee,Comic Relief,,2010.0,,2019.0
4703,5213,Non political,1,CEO,Safe Lives,,2004.0,,2017.0
4703,5215,Public life,2,Trustee and Chair,Henry Smith Charity,,2002.0,,2019.0
4703,5211,Non political,1,Director of Research,Beaumont Capital,,2001.0,,
4703,5212,Non political,1,Head of Grant Development,New Philanthropy Capital,,2001.0,,2004.0
4703,5210,Non political,1,CEO,Barran and Partners (Hedge Fund),,1992.0,,2000.0
4703,5209,Non political,1,CEO,Enskilda Asset Management,,1990.0,,1992.0
4705,5411,Public life,2,Chair,Inter Mediate,,2019.0,,
4705,5410,Non political,1,Independent Reviewer of Terrorism Legislation,,,2011.0,,2017.0
4705,5957,Non political,1,QC,Middle Temple,,1999.0,,
4705,5958,Non political,1,Visiting Professor,King's College London,,1999.0,,
4705,5409,Non political,1,Barrister,Middle Temple,,1985.0,,
4706,5423,Non political,1,Senior Advisory Fellow for Culture,King's College London,,2017.0,,2022.0
4706,5422,Non political,1,Vice-President and Vice-Principal (London),King's College London,,2015.0,,2022.0
4706,5428,Public life,2,Council Member,Arts & Humanities Research Council,,2013.0,,2019.0
4706,5424,Non political,1,"Director, Cultural Partnerships ",King's College London,,2012.0,,2017.0
4706,5425,Non political,1,Creative Director,Royal Opera House,,2008.0,,2012.0
4706,5429,Public life,2,Board of Governors ,BBC,,2003.0,,2006.0
4706,5426,Non political,1,"Creative Director, ROH2",Royal Opera House,,2002.0,,2008.0
4706,5430,Public life,2,Board Member,Arts Council England,,1998.0,,2005.0
4706,5431,Public life,2,Board Member,Southbank Centre,,1998.0,,2003.0
4706,5427,Non political,1,Dancer,The Royal Ballet,,1981.0,,2001.0
4707,5370,Non political,1,Partner,Michelmores LLP,,2019.0,,
4707,5373,Public life,2,Patron,Prison Choir Project,,2017.0,,
4707,5374,Public life,2,Patron,Music in the Castle,,2015.0,,
4707,5375,Public life,2,Patron,Kenn Valley Young Farmers,,2015.0,,
4707,5371,Non political,1,Counsel,Latham & Watkins,,2014.0,,2018.0
4707,5372,Non political,1,Associate,Latham & Watkins,,2005.0,,2014.0
4707,5415,Non political,1,Tenant,Maitland Chambers,,2000.0,,2005.0
4707,5376,Public life,2,Patron,Starcross Yacht Club,,,,
4709,5416,Non political,1,Bishop of Bristol,Diocese of Bristol,,2018.0,,
4709,5417,Non political,1,Dean of York,Diocese of York,,2012.0,,2018.0
4709,5418,Non political,1,Dean of Leicester,Diocese of Leicester,,2000.0,,2012.0
4712,5336,Public life,2,Governor,Royal Shakespeare Company,,2017.0,,
4712,5333,Non political,1,Chairman,Vietnam Infrastructure Ltd,,2012.0,,2017.0
4712,5334,Non political,1,Chairman,Schroder Emerging Countries Fund plc,,1996.0,,2003.0
4712,5332,Non political,1,Chairman,Schroder AsiaPacific Fund plc,,1995.0,,2016.0
4712,5335,Non political,1,Chairman,Korea Asia Fund,,1991.0,,2000.0
4715,5447,Non political,1,Project Director,Atkins,,2015.0,,
4715,5448,Non political,1,Project Manager,Atkins,,2011.0,,2015.0
4715,5449,Non political,1,Systems Engineer,Atkins,,2006.0,,2015.0
4719,5994,Public life,2,Member ,Board of Green European Foundation,,2016.0,,2020.0
4719,5990,Political,3,Leader,Green Party of England and Wales,,2012.0,,2016.0
4719,5995,Public life,2,Trustee,Fawcett Society,,2010.0,,2014.0
4719,5992,Political,3,Founding Chair,Green Party Women,,2008.0,,2012.0
4719,5993,Non political,1,Editor,Guardian Weekly,,2007.0,,2012.0
4719,5991,Political,3,Internal Communications Coordinator,Green Party of England and Wales,,2006.0,,2011.0
4719,5996,Public life,2,Volunteer,"Office of the National Commission on Women's Affairs, Thailand",,1996.0,,1997.0
4720,6346,Public life,2,Deputy Lieutenant ,Berkshire Lieutenancy,,2018.0,,
4720,6345,Political,3,Vice Chairman,Conservative Party,,2017.0,,2020.0
4723,5804,Public life,2,Vice President,Campaign for Trade Union Freedom,,2018.0,,
4723,5803,Public life,2,Vice President,Industrial Law Society,,2017.0,,
4723,5802,Public life,2,President,International Centre for Trade Union Rights,,2015.0,,
4723,5799,Non political,1,Honorary Professor,"Faculty of Law, University College London",,2014.0,,
4723,5801,Public life,2,Chair,Institute of Employment Rights,,1989.0,,
4723,5800,Non political,1,Queen's Counsel,,,1987.0,,
4724,5667,Public life,2,Director,Peace and Justice Initiative,,2020.0,,
4724,5668,Public life,2,Vice President,Show Racism the Red Card,,2015.0,,
4724,6525,Non political,1,President,ETUCE (European Trade Union Committee for Education,,2011.0,,2019.0
4724,6524,Non political,1,General Secretary,NUT (National Education Union),,2008.0,,2016.0
4724,6526,Non political,1,Convenor,Commonwealth Teachers' Group,,2008.0,,2019.0
4725,5952,Non political,1,Director,Deeds and Words Ltd,,2019.0,,
4725,5954,Public life,2,PCC Member,"St Matthew's Church, Bethnal Green",,2019.0,,
4725,5955,Public life,2,Trustee,Engage Britain,,2019.0,,2022.0
4725,5956,Public life,2,Trustee,Shelter Housing,,2015.0,,2019.0
4725,5953,Non political,1,CEO,Stonewall,,2014.0,,2019.0
4728,6319,Public life,2,"Member, Court",Newcastle University,,2023.0,,
4728,6320,Public life,2,Trustee ,Cambridge Union Society,,2023.0,,
4728,5630,Public life,2,Young Leader,Franco-British Council,,2017.0,,
4728,5629,Non political,1,Political Secretary,10 Downing Street,,2016.0,,2019.0
4728,5628,Non political,1,National Organiser,Vote Leave,,2015.0,,2016.0
4728,5621,Political,3,Director,Conservative History Group,,2012.0,,
4728,5627,Non political,1,Special Advisor,Home Office,,2012.0,,2015.0
4728,5626,Non political,1,Consultant,Quiller Consultants ,,2011.0,,2012.0
4728,5620,Political,3,Parliamentary Candidate (Conservative),Newcastle-upon-Tyne North,,2010.0,,
4728,5625,Non political,1,National Organiser,No to AV,,2010.0,,2011.0
4728,5624,Non political,1,Target Seats Campaign,Conservative Central Office,,2007.0,,2010.0
4728,5623,Non political,1,Director of Research,Centre for Policy Studies,,2006.0,,2007.0
4728,5622,Non political,1,Desk Officer,Conservative Research Department,,2004.0,,2006.0
4876,6301,Non political,1,Chairman,Barclays Bank plc,,2017.0,,2019.0
4876,6302,Non political,1,Chairman,TheCityUK,,2012.0,,2015.0
4876,6303,Public life,2,Lead Non-Executive  Director,Ministry of Defence,,2011.0,,2020.0
4876,6300,Non political,1,Chairman,Standard Life Aberdeen plc (formerly  Standard Life plc),,2007.0,,2018.0
4877,5727,Political,3,Deputy Mayor for Policing and Crime,Mayor's Office for Policing and Crime,,2012.0,,2016.0
4877,5726,Political,3,Council Leader,London Borough of Hammersmith & Fulham,,2006.0,,2012.0
4877,5729,Public life,2,Trustee,Camelia Botnar Arterial Research Foundation,,2006.0,,
4877,5725,Political,3,Councillor,London Borough of Hammersmith & Fulham,,1996.0,,2012.0
4877,5728,Non political,1,Director,BIBA Medical,,1994.0,,
4883,5924,Public life,2,Board Member,Ebbsfleet Development Corporation,,2020.0,,
4883,5923,Political,3,Board Member,Transport for London,,2008.0,,2016.0
4883,5922,Political,3,Local Councillor,Royal Borough of Kensington and Chelsea,,1990.0,,2018.0
4887,5585,Public life,2,Honorary Professor,University of Buckingham,,2020.0,,
4887,5583,Political,3,MEP (Brexit Party),The European Parliament,,2019.0,,2020.0
4887,5584,Non political,1,Director,Academy of Ideas,,2000.0,,
4888,5749,Non political,1,Founding Partner,Primary Access and Research Ltd,,2019.0,,
4888,5758,Public life,2,Patron,National Army Museum,,2019.0,,
4888,5751,Non political,1,Vice-President,Green Street Advisors,,2014.0,,2018.0
4888,5750,Non political,1,Director,Battenhall Ltd,,2013.0,,
4888,5752,Non political,1,Founding Partner,"Sharpe, Lankester & Assoc",,2012.0,,2014.0
4888,5753,Non political,1,Partner,Redburn Partners,,2006.0,,2012.0
4888,5754,Non political,1,Sales,UBS Investment Bank,,2003.0,,2006.0
4888,5755,Non political,1,Sales,Morgan Stanley,,2000.0,,2003.0
4888,5756,Non political,1,Sales,"Smith New Court/UBS Hong Kong, Tokyo, New York",,1991.0,,2000.0
4888,5757,Non political,1,Inspector,Royal Hong Kong Police,,1987.0,,1991.0
4890,6431,Public life,2,Chair,Historic England,,2023.0,,
4890,5706,Political,3,Commissioner for Culture,"Department for Digital, Culture, Media & Sport",,2020.0,,2023.0
4890,5707,Political,3,Chair,Culture and heritage capital advisory board (DCMS),,2020.0,,
4890,5708,Political,3,Member,Culture recovery board ,,2020.0,,2022.0
4890,5709,Non political,1,Provost,"Oriel College, University of Oxford",,2018.0,,
4890,5712,Public life,2,Chair,The Illuminated River,,2018.0,,
4890,5705,Political,3,Non-executive Director,"Department for Digital, Culture, Media & Sport",,2016.0,,2020.0
4890,5713,Public life,2,Commissioner,Historic England,,2016.0,,2020.0
4890,5710,Non political,1,NED,MeiraGTx,,2015.0,,
4890,5714,Public life,2,Chair,Children and the Arts,,2013.0,,2017.0
4890,5711,Public life,2,Chair,The Landmark Trust,,2010.0,,2021.0
4890,5715,Public life,2,Trustee,Shakespeare Schools Foundation,,2010.0,,2015.0
4893,6130,Non political,1,Director of Actuary,Union Pensions Services Ltd,,1989.0,,2022.0
4893,5724,Non political,1,Research Partner,"Bacon & Woodrow, Consulting Actuaries",,1985.0,,1989.0
4893,5592,Public life,2,Leader,Inner London Education Authority,,1981.0,,1983.0
4893,5588,Political,3,Member,Greater London Council,,1980.0,,1985.0
4893,5587,Political,3,Local Councillor,London Borough of Lambeth,,1978.0,,1981.0
4893,5591,Public life,2,Deputy Leader,London Borough of Lambeth,,1978.0,,1979.0
4893,5593,Public life,2,Member,Occupational Pensions Board,,1976.0,,1982.0
4893,5589,Non political,1,Pensions Officer,Trades Union Congress,,1974.0,,1981.0
4893,5586,Political,3,Local Councillor,London Borough of Croydon,,1971.0,,1974.0
4894,6063,Public life,2,Board Member,Gates Foundation,,2022.0,,
4894,5748,Public life,2,International Advisory Board Member,Bangladesh Rural Advancement Committee (BRAC),,2021.0,,
